50,50,50,50,84,84,84,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,72,50,50,87,50,50,50,50,50,50,50,50,50,50,87,60,60,60,60,50,50,50,50,50,111,50,50,50,72,50,72,50,72,51,42,42,42,42,42,42,42,42,42,42,49,50,50,50,51,64,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,67,47,56,46,68,68,69,42,42,42,42,42,42,42,42,42,71,42,42,42,42,67,47,56,56,56,56,56,56,56,56,56,78,56,56,56,56,56,56,56,56,93,56,54,54,54,54,54,57,65,61,41,60,60,60,60,60,60,60,60,60,50,50,111,50,60,60,60,60,60,60,60,60,60,85,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
50,50,50,50,84,84,84,50,50,50,50,72,50,50,50,50,50,50,50,50,50,50,50,50,50,50,87,50,50,50,50,50,50,111,50,50,50,87,60,60,60,60,50,50,50,50,111,50,50,50,50,72,108,72,108,72,51,42,42,42,42,42,64,42,42,42,42,49,50,72,50,51,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,65,42,42,42,42,42,67,68,69,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,93,56,56,54,54,54,54,57,42,42,49,60,60,60,60,111,60,60,60,60,50,50,50,60,60,60,60,60,60,60,60,60,60,85,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
50,50,50,50,84,84,84,60,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,72,87,50,50,50,50,50,50,50,50,50,50,87,60,60,60,60,50,50,50,50,50,50,50,50,50,50,50,50,50,50,51,42,42,42,42,42,42,42,42,42,42,61,62,62,62,63,42,42,42,42,42,42,42,42,42,42,70,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,44,44,45,42,42,42,42,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,93,56,56,54,54,54,56,58,45,42,49,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,85,60,60,60,84,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
50,50,50,50,50,50,50,50,50,50,109,109,109,109,50,60,50,50,50,50,50,50,50,50,50,50,87,50,50,50,50,50,50,50,50,50,50,87,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,51,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,70,42,42,42,42,42,42,55,90,90,57,42,42,42,42,55,56,56,56,56,56,66,56,56,115,115,115,115,56,56,66,56,56,56,103,80,80,81,56,56,56,56,57,42,61,41,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,97,98,98,98,98,98,98,98,98,98,98,98,98,88,98,98,98,98,98,98,98,98,98,98,98,98
62,62,41,50,50,50,50,50,50,50,109,109,109,109,50,50,50,50,50,50,50,50,50,50,50,50,87,50,50,50,50,50,50,50,50,50,50,87,50,50,50,50,50,50,50,40,62,62,62,62,62,62,62,62,62,62,63,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,70,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,90,90,57,42,42,42,42,55,56,56,56,56,56,56,56,56,115,115,115,115,56,56,56,56,56,56,56,56,56,93,56,56,56,56,57,42,42,61,41,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,72,108,72,108,72,85,60,60,60,60,60,60,60,60,60,84,60,60
42,42,61,62,41,50,50,50,50,50,109,109,109,109,50,50,50,50,50,50,50,50,50,50,50,50,87,50,50,50,50,50,50,50,60,50,50,87,50,50,50,50,50,50,50,51,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,65,42,42,42,42,42,64,42,42,42,42,42,42,42,42,42,42,42,42,42,42,70,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,71,67,68,68,69,71,42,42,42,55,56,117,56,56,56,56,56,56,115,115,115,115,56,56,56,56,56,56,56,56,56,93,56,56,56,56,58,45,42,42,61,41,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,72,50,72,50,72,85,60,60,60,60,60,60,60,60,60,60,60,60
42,42,65,42,61,41,50,50,50,50,109,109,109,109,50,50,50,50,50,50,50,50,50,50,50,50,87,50,50,50,50,50,50,50,50,50,50,87,50,50,50,50,50,50,50,52,38,38,38,38,38,38,38,38,38,38,39,42,42,42,42,42,42,42,42,65,65,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,71,42,42,42,42,42,42,43,45,42,42,42,42,42,42,42,42,42,42,42,42,43,59,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,82,80,80,80,80,119,57,42,42,42,61,62,62,62,62,62,62,41,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,72,50,72,50,72,85,60,60,60,60,60,60,60,60,60,60,60,60
38,39,42,42,42,61,62,41,50,50,50,50,50,50,50,50,50,60,50,50,50,50,50,60,60,60,87,50,50,50,50,50,50,50,50,50,50,87,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,51,42,42,42,42,42,65,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,65,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,44,44,59,58,44,45,42,42,42,42,42,42,42,42,42,42,55,56,56,56,56,56,56,56,54,54,56,56,56,56,56,56,56,56,56,56,56,56,56,93,115,115,115,56,56,58,45,42,71,42,42,42,42,42,42,42,61,62,62,62,41,60,60,60,60,60,60,60,60,60,60,111,60,60,60,60,60,72,108,72,108,72,85,60,60,60,60,60,60,60,60,60,60,60,60
50,52,38,39,42,42,42,61,41,72,50,50,50,50,50,50,50,50,50,50,50,72,50,60,60,60,97,98,88,98,98,98,98,98,98,98,98,77,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,51,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,70,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,44,44,44,59,54,54,54,54,54,57,42,42,42,42,70,42,42,42,42,43,59,56,56,56,56,56,56,54,54,54,54,56,56,56,56,56,56,56,56,56,56,56,56,93,115,115,115,56,56,56,57,42,42,42,42,70,42,42,42,42,42,42,42,42,61,62,41,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,85,60,60,60,60,60,60,60,60,60,60,60,60
50,50,50,51,42,42,65,42,61,41,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,50,50,87,50,50,50,50,50,50,50,50,85,50,50,50,50,50,50,50,50,50,109,109,109,109,50,50,50,50,50,51,42,42,42,42,42,42,42,42,42,42,42,42,64,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,71,42,42,42,71,42,42,42,42,43,44,59,56,56,56,54,54,54,54,54,46,69,42,42,42,42,42,42,42,42,43,59,56,56,56,56,56,56,56,54,54,54,54,54,56,56,56,117,56,56,56,56,56,56,56,93,115,115,115,56,56,56,58,45,42,42,42,42,42,42,42,65,42,42,64,42,42,42,61,62,62,62,62,41,60,60,60,60,60,60,60,60,60,60,60,60,60,60,85,60,60,60,60,60,60,60,60,60,60,60,60
50,50,50,52,38,39,42,42,42,61,62,62,62,41,50,50,50,50,50,50,50,50,50,60,60,60,50,50,87,50,50,50,50,50,50,50,50,85,50,50,50,50,50,50,50,50,50,109,109,109,109,50,50,50,72,50,51,42,42,42,65,42,42,42,42,42,42,42,42,42,42,42,65,42,42,42,42,42,42,42,42,42,42,42,42,43,44,44,45,42,42,64,42,42,42,42,42,42,55,56,56,56,54,54,54,54,54,54,54,57,42,42,42,42,42,42,42,42,43,59,56,56,56,56,56,56,56,56,54,54,54,54,54,56,56,56,56,56,56,90,56,56,56,56,93,115,115,115,56,56,56,56,57,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,61,62,41,60,60,60,60,60,60,60,60,60,60,60,60,85,60,60,60,60,60,60,60,60,60,60,60,60
50,50,50,50,50,52,39,42,42,42,42,42,42,61,41,50,50,111,50,50,50,50,50,50,50,50,50,50,112,50,50,50,50,50,50,50,50,85,50,50,50,50,60,50,50,50,50,109,109,109,109,50,50,50,50,50,52,39,42,42,42,42,42,37,38,39,42,42,42,42,42,42,65,42,42,42,42,42,42,42,42,42,42,42,43,59,114,56,57,42,42,42,42,42,42,65,65,42,55,56,56,56,106,54,54,54,54,54,54,57,42,42,42,42,42,42,42,43,59,56,56,56,56,56,56,56,56,56,54,54,54,54,54,56,56,56,56,56,56,56,56,56,56,56,93,56,56,56,54,54,56,56,58,44,45,42,65,42,64,70,42,42,42,71,42,42,43,44,44,44,45,42,42,42,61,41,60,60,60,60,60,60,60,60,60,60,60,85,60,60,60,60,60,60,60,60,60,60,111,60
50,50,50,50,50,50,51,42,42,65,42,42,42,42,61,41,50,50,50,50,50,50,50,50,72,108,72,108,72,50,50,50,50,50,50,50,50,85,50,50,50,50,50,50,50,50,50,109,109,109,109,50,50,50,50,60,60,52,38,39,42,42,37,53,50,51,42,42,42,42,42,42,42,42,42,42,42,42,70,42,42,42,43,44,59,56,56,56,57,42,42,42,42,42,42,65,65,42,55,56,56,56,93,56,54,54,54,54,46,69,42,71,42,42,42,42,43,59,56,56,56,56,56,56,56,56,56,56,56,54,54,54,54,56,56,56,56,56,56,56,56,56,56,56,93,56,54,54,54,54,54,56,56,56,58,45,42,42,42,42,42,42,42,42,42,43,59,56,56,56,58,44,45,42,42,61,62,41,60,60,60,60,60,60,60,60,60,85,60,60,60,60,60,60,60,60,60,60,60,60
50,50,50,60,50,50,52,38,38,38,38,39,42,42,42,49,50,50,50,50,50,50,50,50,72,50,72,50,72,50,50,50,50,50,60,50,50,85,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,52,39,42,49,50,60,51,42,42,64,37,38,38,39,42,42,42,42,42,42,42,42,42,55,114,56,90,90,56,57,42,42,42,42,42,42,42,42,42,55,56,56,56,93,56,56,54,54,54,57,42,42,42,42,42,42,43,59,56,56,56,56,66,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,93,56,54,54,54,54,54,56,56,56,56,58,44,44,44,44,44,44,44,44,44,59,54,54,54,54,54,56,58,45,42,71,42,49,60,60,60,60,60,60,60,60,60,85,60,60,60,60,60,60,60,60,60,60,60,60
50,50,50,50,50,50,50,50,50,50,50,52,39,42,42,49,50,50,50,72,50,50,50,50,72,50,72,50,72,50,109,109,109,109,50,50,50,85,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,51,42,61,62,62,63,42,42,37,53,72,50,52,38,39,42,42,42,42,42,42,42,55,56,56,90,90,46,69,42,42,42,42,42,42,42,43,44,59,115,115,115,93,56,56,54,54,54,57,42,42,42,42,42,43,59,56,56,56,56,56,56,56,56,79,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,105,56,54,54,54,54,54,56,56,56,56,78,78,78,78,56,56,56,56,54,54,54,54,54,54,54,54,56,56,58,45,42,42,49,60,60,60,60,60,60,60,60,60,85,60,60,60,60,60,60,60,50,60,60,60,60
50,50,50,50,50,50,111,50,50,50,72,50,51,42,42,49,50,50,50,50,50,50,50,50,72,108,72,108,72,50,109,109,109,109,50,50,50,85,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,40,62,63,42,42,42,42,42,42,42,49,50,50,60,50,50,51,42,65,42,42,42,42,42,67,47,56,46,68,69,42,42,42,42,42,42,42,43,59,56,56,115,115,115,93,56,56,56,56,56,57,42,42,42,42,42,55,56,56,90,56,56,56,56,56,56,93,90,90,90,56,56,56,56,56,56,56,56,56,56,56,56,78,56,56,56,56,56,54,54,54,54,54,56,56,56,106,114,56,56,114,56,56,56,56,54,54,54,54,54,54,54,54,56,56,56,58,45,42,61,41,60,60,60,60,60,60,60,60,85,84,60,60,60,60,60,50,50,50,60,60,60
50,72,50,50,50,50,50,50,50,50,50,50,51,42,42,49,50,50,50,50,50,50,50,50,50,50,50,50,50,50,109,109,109,109,50,50,50,85,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,40,63,42,42,42,42,42,42,42,42,42,61,41,50,50,50,72,51,42,42,42,42,42,42,42,42,67,68,69,42,42,42,42,42,42,42,71,42,55,56,56,56,115,115,115,93,56,66,56,117,56,58,44,45,42,43,44,59,56,56,56,56,56,56,56,56,56,93,90,90,90,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,54,54,54,54,54,56,56,56,56,93,78,78,78,78,56,56,56,56,56,56,56,56,56,56,56,56,56,56,117,56,57,42,42,49,60,60,60,60,60,60,60,60,85,60,60,60,60,60,60,50,111,50,60,60,60
50,50,50,50,50,60,50,50,50,50,50,50,51,42,42,49,50,50,50,50,50,50,50,50,50,60,50,50,50,50,109,109,109,109,50,50,50,85,50,50,50,72,50,50,50,50,50,111,50,50,50,50,50,72,50,50,40,63,42,42,42,42,42,42,42,42,42,42,42,49,60,50,50,50,51,42,42,42,42,42,42,42,70,42,42,42,42,42,42,42,42,42,42,71,42,55,56,56,56,115,115,115,93,56,56,56,56,56,56,56,58,44,59,56,56,56,56,56,56,56,56,56,56,56,93,90,90,90,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,54,56,56,56,56,56,56,56,93,114,56,56,114,56,56,56,56,56,56,56,56,115,115,115,115,56,56,56,56,58,45,42,49,60,60,60,60,60,60,60,60,85,60,60,60,60,60,60,60,50,50,60,60,60
50,50,50,50,50,50,50,50,50,50,50,50,51,42,42,61,41,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,85,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,51,42,42,42,42,42,42,65,42,42,42,42,42,61,62,62,62,62,63,64,42,42,42,42,42,42,42,42,42,42,42,42,42,42,70,42,42,42,42,67,68,47,56,56,56,56,103,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,83,56,56,56,56,56,56,56,56,56,56,56,56,117,56,56,56,56,56,56,56,56,56,56,56,56,56,117,56,56,93,78,78,78,78,56,56,56,56,56,56,56,56,115,115,115,115,56,56,56,56,56,57,42,61,41,60,60,60,60,60,60,60,85,60,60,60,60,60,60,60,60,60,60,60,60
50,50,50,50,50,50,50,50,50,50,50,50,51,42,42,65,49,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,85,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,51,42,42,42,42,42,42,42,65,65,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,67,47,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,93,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,66,56,56,56,56,56,56,56,56,56,56,93,56,56,56,56,56,56,56,56,56,56,56,56,115,115,115,115,56,56,56,56,56,57,42,42,49,60,60,60,60,60,60,60,85,60,60,60,60,60,60,60,60,60,60,60,60
48,48,50,48,48,48,48,48,48,50,50,50,52,39,42,42,49,50,50,50,50,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,85,48,48,48,48,48,48,48,50,50,50,50,48,48,48,48,48,48,48,51,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,55,66,66,66,66,66,66,66,66,66,56,56,56,56,56,56,56,56,66,66,66,66,66,66,56,56,93,66,66,66,66,66,66,66,66,66,66,66,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,93,66,66,66,66,66,66,56,66,66,66,66,66,66,66,66,66,66,66,66,56,56,58,45,65,49,60,60,60,60,60,60,84,85,60,60,60,60,60,60,60,60,60,60,60,60
